Filename,Volume,EVSD (mu),COG X,COG Y,COG Z,Eigenvalue 1,Eigenvalue 2,Eigenvalue 3,Major Eigenvector X,Major Eigenvector Y,Major Eigenvector Z,Bearing,Plunge,Ob_Sph_Pro,Dip,Strike
PLAG119,0.0018941812322301,0.153511518969992,18.7338147041478,1.26497835493926,9.06111830661499,8.96371338147308e-06,4.23286346226035e-06,5.72203091966839e-06,0.933627032968389,0.268355947569798,0.237330252421724,284.262635849262,15.5664595483457,0.605985266107654,74.4335404516543,14.2626358492616
PLAG120,0.000990681838518147,0.123683526566367,6.72587542850333,12.545518354313,7.22944575614461,6.61961311174673e-07,9.59173615863794e-06,9.43436593311301e-06,-0.524259965690698,-0.119663189708708,0.843108658123451,211.874084111505,6.87266470627588,0.0695893040576152,83.1273352937241,301.874084111505
PLAG121,0.00157689454138676,0.144411354848491,5.97346983499894,9.93998362341808,13.3571811224266,1.51935581440695e-06,1.14513375343887e-05,1.0869701417338e-05,0.261289783895117,0.269452230878151,0.926888959965988,344.256867989623,15.6316740060465,0.13622915771269,74.3683259939535,74.2568679896231
PLAG122,0.00173902519134907,0.149200089490851,3.82021060663854,9.09119181033685,13.1870070018831,2.97087274349193e-06,4.79284686686782e-06,6.50122540921668e-06,0.779207448771809,-0.292666640962086,-0.554240010326302,54.5762579347848,17.0176715619911,0.538413373776005,72.9823284380089,144.576257934785
PLAG123,0.00086452488924967,0.118193327502627,7.37701154608546,14.3291157027758,10.8074410428329,3.22733051386234e-07,1.12305266743433e-05,1.11146625454228e-05,-0.0331128579147573,-0.97285956763911,-0.229014847321655,351.772719390405,76.620706513051,0.0288869094390547,13.379293486949,81.7727193904053
PLAG124,0.000809007367532274,0.115607129565664,8.31815949897165,2.32491019996806,4.89355996712178,4.08745622570407e-07,8.31368541717454e-06,8.55346306996556e-06,-0.0284361315736078,0.963966832119924,0.264498266523254,6.13628324966476,74.5722839115671,0.0484762721969242,15.4277160884329,96.1362832496648
PLAG125,0.000686172269193393,0.109432128563443,10.1296285803067,12.6502153551191,6.9719917199758,2.70334758101036e-07,9.58561806101995e-06,9.73061116564268e-06,-0.0551692396491845,0.975362707599249,0.213597620822876,14.4821822838572,77.2552938213227,0.0279920048172946,12.7447061786773,104.482182283857
PLAG126,0.000875050965105059,0.118671083771595,26.8125141058662,13.8572520802682,13.5237835314735,2.93240231686305e-07,9.27127865483811e-06,8.69744861196521e-06,0.344401958344811,0.211518768246206,0.914684154103408,339.367361713976,12.2113708028864,0.0326722745213286,77.7886291971136,69.3673617139764
PLAG127,0.00197761788841196,0.15573321635487,14.5105598348717,10.0253390735953,5.63392174847008,4.14892683903227e-06,6.70340381236044e-06,5.59308883752693e-06,-0.91396993276806,-0.0791011572154028,0.397997448387714,246.468795776669,4.53690210522329,0.680361822804706,85.4630978947767,336.468795776669
PLAG128,0.000866861347805612,0.118299707862715,12.4872093177836,12.670880781047,14.2082945417173,6.17041820407479e-07,5.40182090787957e-06,5.17183753572065e-06,-0.657053432371223,-0.199173785738577,0.727056112059969,222.10467749717,11.4886484382785,0.116768264685117,78.5113515617215,312.10467749717
PLAG129,0.0013860232122266,0.138332415491063,11.5528101542118,6.74897118127322,11.3496955291365,1.96906512141551e-06,4.65052516176288e-06,4.31699899354931e-06,-0.732880722070048,0.387084656489064,0.559509889035778,52.6404660237224,22.7732194050278,0.439763006527714,67.2267805949722,142.640466023722
PLAG130,0.00147924628174138,0.141366754637589,12.2683780039521,6.62568051202334,3.33163761759616,2.31284150584208e-06,4.21091246359968e-06,4.39829199643867e-06,-0.672610180673259,0.406487030287645,-0.618355754450961,132.593490746519,23.9843457273878,0.537549704248231,66.0156542726122,222.593490746519
PLAG131,0.00108475040547993,0.127480492591836,8.04502496702592,8.03422363308375,10.0478232083725,1.31559047810163e-06,3.02371948317095e-06,4.34691797493286e-06,-0.46803182942271,0.869946603642251,0.155367671857896,71.6359171260067,60.4524350925813,0.368869572371726,29.5475649074187,161.635917126007
PLAG132,0.00115865057039462,0.130312062669275,22.2826575632134,3.6495703717237,12.7198581143859,9.87429349513378e-07,5.44901658245838e-06,6.43106732335511e-06,-0.166247117514537,0.971148467706001,0.170975289414566,44.1967124984281,76.20340832397,0.167376452329848,13.79659167603,134.196712498428
